Shakespeare's Globe,"Sam Wanamaker's largely authentic reconstruction of Shakespeare's Globe Theatre, built using traditional techniques, stages plays in the Summer months. Around the year, there is an exhibition ending with either a tour of the theatre itself (in winter, and mornings in the summer), or a virtual tour (summer afternoons). Tickets for plays are often available on the day, particularly if you are prepared to stand in the yard."
Young Vic Theatre,"Fab theatre on The Cut which is home to younger theatre artists, especially directors. Presents plays for audiences of all ages and backgrounds. Lively bar and restaurant too."
Blackfriars Westminster Walking Music Project,Users can download an mp3 that soundtracks their walk between Blackfriars Bridge and Westminster Bridge. The tailor made music reflects the changing environment.
Frog Tour,"Along the Thames and through the streets of London in an amphibious vehicle. Operated by Capital Frogs Ltd, County Hall, on the south side of Westminster Bridge."
Borough Market,"One of London's favourite wholesale working food markets, on Fridays and Saturdays offering a general retail market with specialties sold directly from the producers, organic products, delicatessen, cheese, wines, fish and imported continental fare. Around the market are other excellent food shops, for a total food experience! Pick up some food and enjoy it under Southwark Cathedral."
Gabriel's Wharf,"An eclectic mix of shops and restaurants, the design shops at Gabriel's Wharf are exclusively run by small businesses who design and manufacture their own products, the majority of work available will have been made by the person selling it to you. If you can't find exactly what you are looking for it is possible to commission many of the designers directly. Shops to look out for include Bicha, Game of Graces and Anne Kyyro Quinn."
Hay's Galleria,"A beautiful converted wharf on the Jubilee Walk which, since 1987, has been home to cafés, shops and traditional barrows. Originally a warehouse and associated wharf (Hay's Wharf) for the port of London, it was redeveloped as a visitor attraction in the 1950s and has lots of boutique shops."
Southbank Book Market,"Daily second-hand book sale near the bank of the Thames. A nice place to just browse for books (classic and modern), maps and prints."
Oxo Tower Wharf,Huge galleria.
Joe's Kitchen,"Taking inspiration from Borough Market, London, Joe’s offers great tasting fresh food perfect for breakfast and lunch There are a host of classics to kick start your day, from freshly made pancakes to Joe’s Café Breakfast, and eggs cooked just how you like them."
Marie's Cafe,"A favourite with locals, don't be put off by the shabby exterior of this greasy spoon/Thai cafe hybrid. The Thai menu is authentic and very tasty and service is quick. Very close to the Old Vic and around 10 minutes walk from the Southbank Centre: a great alternative to Southbank's uninspiring chain restaurants whether you are on a strict budget or not."
My Tea Shop,A miniscule (there's just four tables) greasy spoon café with lots of charm that serves up traditional English breakfast all day.
SC Food Market,Dozens of market stalls selling fresh food. Each trader at this market is required to produce both ethical and sustainable products.
Café 171,"Menu of the day. Comforting home-made hot meals, soups, sandwiches and cold snacks, as well as cake and desserts. A very pleasant and relaxed environment in a large space including an indoor terrace."
Lord Nelson's,"Small but unique burger restaurant and bar. Good student discounts. Good selection of burgers, and tastes great for the price. The restaurant has a lot of character, hosting memorabilia and knicknacks from the 50s-modern."
OXO Tower Restaurant Bar & Brasserie,Offers spectacular views and the complete dining experience with mouthwatering dishes and indulgent wines to match.
The Garrison,Gastro-pub with fine-dining and cinema downstairs. Mains come in between £10-25.
Doggett's Coat and Badge,A four-floored pub overlooking the Thames near Blackfriars Bridge.
Founders Arms,Riverside Youngs' pub with an excellent view looking straight across the Thames at St. Paul's Cathedral and the rest of The City's iconic skyline.
The Hole In The Wall,"With a homey and comfortable decor, the appeal of the Hole in the Wall lies in its close proximity to the station and the excellent range of beers on the hand. Use to have a rep for being a spooks hangout due to it being close to MI6 at Vauxhall and is subsequently featured in several spy novels. The rattling of trains above the arches can be heard inside."
Charles Dickens,"A traditional pub with a rustic atmosphere, despite being deep in the city. Its changing selection of beers come from around the UK."
Roxy Bar and Screen,"Bar-cinema hybrid. Shows films every night except Friday and Saturday, when it is a normal bar. The back room is fitted with a high-definition projector and screens a range of films, acting as second-run cinema as well as a bar. Listings can include major sports events as well as mainstream and niche movies."
Windmill Tavern,Friendly bar staff pouring chilled beers from a wide selection. Great pub food.
Barrowboy & Banker,"This used to be the first branch of NatWest bank in the UK and it maintains a lot of the old bank fittings, from pillars to marble floors."
Brew Wharf,This gastropub is part of Vinopolis but it is definitely beer-focussed—it even has its own microbrewery—with a large selection from around the world.
George Inn,"The current Inn was built in 1676 after the original establishment was burned down in the Great London fire of 1666. The George is London's only surviving galleried coaching inn, and is one of the oldest pubs south of the Thames."
The Hop Exchange building,used to supply hops to the many breweries that were based in the area in the past. Two different sister pubs now occupy the site:
Katzenjammers,"German theme pub sharing a building with its sister The Wheatsheaf in the basement of the Hop Exchange. Stocks Schnapps and German beer, some of which can be hard to find in London, as well as serving Bavarian cuisine."
